company_name,job_category,location,status,created_at,title,content_pros,content_cons,content_hope,star,star1,star2,star3,star4,star5,company_id
(주)티몬,디자인,서울,전직원,2021. 04,"중견기업다운 다양한 복지와 사내문화등 본인의 실력과 의지에 따라 아주 좋은 근무 환경.
다만 사내 정치에 의해 회사의 미래가 점점 더 어두워지는듯.","연차를 마음껏 쓸수 있으며, 실력이 있다면 대우 받을 수 있는 환경.
다양한 복지 또한 준수한 편.","자유롭게 의견을 내세우기 쉽지 않은 구조와 환경으로 변해감.
사내 정치로 인한 의사 결정 문제, 잦은 야근 등.","회사가 나아가야할 방향은 첫째도 둘째도 고객이지만, 임직원들 또한 고객이라는 점을 알아주셨으면.",4점,1점,3점,4점,4점,2점,1
(주)티몬,개발,서울,현직원,2021. 04,일욕심과 돈욕심이 없다면 그냥 아무생각 없이 다니기괜찮을듯….,자유롭고 별로 터치하지 않는 분위기 업무강도가 세지 않은편,해도해도 너무하다 싶은 연봉과 인상률 인센티브. 빛좋은 개살구 같은 복지,사람이 귀한줄 알고 대접을 해줄줄 알아야 더이상의 대량 이탈을 막지 않을까?,2점,1점,1점,5점,3점,1점,1
(주)티몬,영업/제휴,서울,전직원,2021. 04,더 빨리 못 나와서 후회스러운 회사.,사람들 특히 새로 들어오는 사람들 전부 좋음. 같이 입사한 동료들만 남은 회사,콜센터같은 업무에 현타가 오는 직원들이 많으며 점점 줄어드는 복지.,직원을 생각하는 마음이 절대적으로 필요할 것 같다.,2점,1점,1점,1점,2점,1점,1
(주)티몬,유통/무역,서울,전직원,2021. 04,업무일정이 타이트하지만 실무업무는 빠르게 익힐 수 있는 구조 입니다.,"휴가는 자유롭게 사용 가능하고 할당만 채운다면 스트레스없이 일 할수 있습니다. 
부서마다 차이는 있겠지만 영업조직이 제일 타이트합니다.","파트너와 협의를 해야할 일이 많기는 하지만 그래도 실무부분에 있어서
주니어들도 빠르게 일을 익힐수 있습니다.","가격만 싸게판다고 고객이 다가오는건 아닌것 같습니다.
가격 이외의 쇼핑에 재미를 더 해줄 수 있는 무언가를 찾아주면 좋을듯 합니다.",2점,3점,2점,3점,3점,1점,1
(주)티몬,서비스/고객지원,경기,전직원,2021. 04,공고에 적혀있는 월급을 받을수 있는 확률은 극히 낮은 감정노동의 업무를 맘껏 느낄수있는 회사,"1.인맥놀이 좋음
2.인맥을 늘려놓으면 일안하고 월급루팡가능","1.신입생이온다 점심때 도망간다
2.화장실갈때마다 눈치보고 가야한다 방광염이득
3.지들끼리 해먹는 회사",1.cs는 누구나 할수있는 업무도 맞지만 그만큼 지식과 순발이 갖춰야 할수있습니다 대우좀 해주세요,2점,2점,2점,2점,2점,2점,1
(주)티몬,데이터,서울,현직원,2021. 04,IPO에 몰두한 나머지 직원들은 나몰라라 하는 회사.창업주는 튀었고 사모펀드가 들어와서 팔고 나갈 생각뿐.,연차를 눈치 안보고 쓸수있고 주변 동료들도 좋다. 복지도 좋았으나 다 사라지는 중,계속 사람들이 나가고 있으며 2021년 4월 인상률 2프로. 인센티브 실종됨. IPO하려고 준비중인데 사모펀드라서 팔고 튈듯. 직원들에게 돌아오는게 없을것.,IPO 꼭 하셔서 경영진들 연봉인상 잘되길 바랍니다. 건강하세요.,1점,1점,1점,5점,3점,5점,1
(주)티몬,개발,서울,현직원,2021. 04,계속 분위기가 하락하는 중입니다 전혀 좋아지는 부분이 없습니다.,연차 눈치 안보고 쓸 수 있다 비교적 자유롭게 업무 진행을 할 수 있다 워라벨이 존재한다,복지 제도가 계속 없어지는 중이다 월급 깍아서 적자를 메꾸고 있는 중이다.,직원들과 한 약속은 지키는 모습을 보여줬으면 좋겠다,1점,1점,1점,5점,3점,1점,1
(주)티몬,개발,서울,현직원,2021. 04,내세울 것이 하나도 없습니다. 동료들은 좋은 것 같네요,좋은 동료와 같이 일을 할 수 있습니다. 회사는 글쎄..,복지 줄어듬연봉인상 최악인센 최악평가 시스템 부재 및 윗선에서 멋대로 결정,바라는 거 없음. 어디에서도 마주치고 싶지 않음.입에 담기조차 싫음,1점,1점,1점,1점,1점,1점,1
(주)티몬,기획/경영,서울,현직원,2021. 04,플랫폼으로 먹고 사는 회사지만 플랫폼에 대한 존중이 없음,"자유로운 회사 분위기, 야근 없음, 휴가 자유롭게 쓸 수 있음","연봉이 생각보다 적고 연봉 인상률도 낮음, 실무자의 고민으로 서비스가 돌아가지 않고 윗사람들의 완벽한 탑다운으로 모든 업무가 진행되며 컨펌됨","플랫폼이 있어야 상품을 팔고 구매할 수 있는 건데, 이런 식으로 플랫폼에 대한 존중 없이 몇몇 사람들의 의견만을 밀고 나가는 것은 서비스를 망치는 일임",3점,2점,2점,4점,2점,1점,1
(주)티몬,디자인,서울,전직원,2021. 04,젊고 자유로운 분위기가 가장 큰 장점!! 단점도 있지만 시간이 지나면서 잡혀 갈 듯,자유로운 분위기가 가장 좋았음! 불필요한 회식도 없고 눈치 볼 필요 없이 일에만 집중 할 수 있음,체계가 부족한 느낌을 많이 받았음. 확실히 이게 장점이긴 한데 너무 많이 바뀌는 가끔은 혼란 스러움.,새로운 것을 추구하는 것은 너무 좋지만 너무 자주 바뀌는 것이 힘듬 ㅠ_ㅠ,5점,5점,4점,4점,5점,4점,1
(주)티몬,마케팅/시장조사,서울,전직원,2021. 04,대졸 공채로 입사 후 3개월의 수습 기간을 거쳐 “거의다” 정규직 전환된다고 인사팀이 말했지만 3개월 후 내가 소속되었던 실에는 딱 2명 전환됨,"온라인md 직무라기보단 파트너사 입점 영업, 콜영업, 텔레마케터 일을 경험해볼수있다.","팀바팀이겠지만 신입 교육, 인수인계 따윈 앖고 알아서 하라는식","똑똑한 애들 대졸 공채로 뽑아놓고 콜영업, 텔레마케터 일 시키는게 너무 아깝다;;",1점,1점,1점,1점,1점,1점,1
(주)티몬,서비스/고객지원,경기,전직원,2021. 04,"업무강도 대비 페이 괜찮았음.
본인에게 주어진일 외에는 크게 터치없음.","연차 진짜 눈치안보고 쓰고싶을때 썼음.
부당하거나 직접 해결하기 어려운 업무는 이관시 자세하게 알려주며 해결.","CS특성상 여초.
잘어울리면 크게 문제없지만 대체적으로 편갈러서 집단을 이룸.","전반적으로 CS에 대해서 수습간 교육이 잘되어있어서 좋았습니다.
딱히 경영진에게 바라는점은 없었음.",3점,3점,3점,4점,3점,3점,1
(주)티몬,디자인,서울,현직원,2021. 04,남들은 미래가치에 투자하며 앞으로 나갈 동안 티몬은 자꾸 뒷걸음만 치고 있다.,티몬의 장점은 대체로 수평적인 기업문화와 소소한 복지들 (지금은 다 옛말이고... ),실무자들의 의견을 듣지 않는다. 미래를 대비하지 않는다. 현재 타기업에서 유망사업으로 진행하고 있는 라이브커머스나 신속배송서비스들 모두 티몬에서 3-4년 전에 먼저 시작했는데 대표가 바뀌고 그런 신사업들 모두 줄이고 없애더니 지금은 발전없이 타임커머스만 부르짖는 옹색한 사업이 되어가고 있다.,긴축만이 답이 아니라고 생각합니다. 미래 가치에 투자가 필요해 보입니다. 그리고 개발인력 좀 늘려주세요.,2점,2점,2점,3점,2점,1점,1
(주)티몬,개발,서울,현직원,2021. 04,직원들 인건비 후려치기 하는 곳 대표만 아니면 참 좋은 회사,연차 자유로움. 워라밸 좋은 편임. 자유로운 분위기가 형성되어있음,"복지 줄여가는 중,  대표의 이상한 회사 운영, 연봉 짠 편",상장에 눈멀어서 직원들 인건비 후려치지말고 직원들 보상이나 제대로 해줘라. 언플 그만해라.,2점,2점,2점,5점,4점,1점,1
(주)티몬,영업/제휴,서울,현직원,2021. 04,전형적인 탑다운 구조 뭐든지 위에서 시킨거 해야하는 북한식 구조,생일 반차 슈퍼패스 조기퇴근권 주는거?? 이거말곤뭐 없,장점 빼고 모든걸 경험할 수 있는 최고의 무대 발목잡고 실적강요,제발 좀 뭐든지 일만 벌리지말고 효율적인 업무지시만 바랍니다,1점,2점,2점,1점,1점,1점,1
(주)티몬,기획/경영,서울,전직원,2021. 04,네임밸류만 보고 들어왔지만 이젠 그마저도 무색한 기업..,도서구입비 지원 (직무관련)자유로운 휴가 사용(부서마다 다름)건강검진 무료 제공 및 50프로 할인권 제공명절 상여는 티몬캐쉬로 지급,예전엔 복지가 좋고 톡톡튀는 스타트업이었던것은 맞지만 이젠 지난 역사일뿐...방향을 알 수 없는 사업방향과 진행에 영업과 개발 모두가 힘들어지고 있는 상황에 직원들이 정말 회사 욕만 함.,오래 일한 사람들을 무시하고 새로온 사람들한테만 잘해준다는 느낌을 받았습니다. 모두가 같은 회사의 직원임을 잊지 말아주세요,2점,2점,1점,3점,2점,1점,1
(주)티몬,기획/경영,서울,현직원,2021. 04,이익실현을 위해 빠르게 돌아가는 회사치열한 경쟁 속 살아남아야 하는 회사,연차를 눈치안보고 쓸 수 있어요칼출근 칼퇴 보장해요,탑다운 업무 요청 건이 많아 처리 진행에 정신없이 흘러간다,퇴사한 인원 발생 시 빠르게 충원해줬으면 좋겠다일은 계속 늘어나지만 인원이 적어 부담감이 다들 크다,5점,5점,5점,5점,3점,5점,1
(주)티몬,기획/경영,서울,전직원,2021. 04,유니크한 회사였지만 일반적이고 독단적인 회사가 되어버렸다,자유로운 연차 소진사람들이 다 좋음개발자 마인드가 좋았음사내 카페가 있어 외부 미팅하기 좋음,너무너무 애착있는 회사였는데 안타까워진 회사분위기도 좋고 그 싫어하던 워크샵도 즐거웠던 회사 였는데주주들이 앉혀논 한명때문에회사 사정은 좋아졌을지 모르겠지만분위기가 그냥 일반적인 회사로 바뀌고 일할맛 안나고 능동이아닌 수동적으로 쫒기면서 일하게 되었다,예전의 티몬으로 돌아가기를 소비자로써 간절히 바란다살 것도 없고 볼 것도 없는 앱이 되어 버린 것이안타깝네요,3점,4점,2점,5점,3점,1점,1
(주)티몬,기획/경영,서울,전직원,2021. 04,전 있던동안 괜찮았던 기억입니다. 오래전 일이고 다른곳 리뷰 볼려고 다는 글이긴 하지만 ㅎㅎ,"지금은 어떤지 몰라도 제가 있을때만 해도 스타트업 마인드가 아직 남아 있었고, 새롭게 해보고자 하는 것에 적극적으로 지원하고 관심을 주는 회사였습니다.","기업의 규모에 비해선 체계가 잡혀있지 않았고, 그러다보니 주먹구구식의 사업 운영이 비일비재 했습니다. 땜빵식의 업무처리도 종종 있었고, 그로인한 내부 갈등이 상존 했습니다.",성과관리 체계와 보상이 체계적으로 이루어지지 않아 구성원 동기부여가 저하되는 느낌이었습니다. 지속적으로 내부 구성원의 동기부여를 위해 경영진이 노력해주었으면 합니다.,5점,4점,3점,3점,4점,3점,1
(주)티몬,기획/경영,서울,현직원,2021. 04,퇴사자가 많은데는 이유가 다 있다 오래다닐 이유 찾기 어렵다,"자유로운 연차특별히 나쁜 사람이 없음더이상 생각나는 장점이 없음,,",인수인계 부족 알아서 일해야함탑다운 업무 위주로 소모적인 업무가 많음퇴사분위기로 마음먹고 오래다니기 어려움,성장. 변화도 좋지만직원이 없는 회사는 있을 수없습니다,1점,3점,1점,3점,1점,1점,1
(주)티몬,개발,서울,현직원,2021. 04,이제는 잊혀져 가는 이커머스대표 한사람의 잘못된 방향으로 망가져가는중,야근 없음대표가 가끔씩 이상한 복지라고 ㅋㅋㅋㅋ 5000이하 포인트를 줌 가끔개발자 한달 2번 재택눈치없이 연차가능이상한 사람들이 적음사내카페 있음,오픈날짜를 뉴스로 터트리고 빼박못하게 진행함낮은퀄리티로 개발진행함오픈만 하면 데이터가 뒤틀려서 보정작업 진행필수관리자가 되면 하루에 회의만 하다끝남쓸데없는 회의진행야근수당 없음개발스킬 없음미래가치 없음,"대표님 아이디어 무조건 하지말고좀더 고민하고 분석, 가능성, 방향성, 마케팅, 개발방법등 머리로 생각좀 더하면안되나요쿠팡 서비스가 좋아보이면 그걸 제대로 티몬에서도 수용가능하게 베이스가져서 해야지 이게 뭐하는건가요하는건 좋은데 올바르게 했으면 합니다.저는 여기까지 인가봐요",1점,2점,1점,2점,1점,1점,1
(주)티몬,개발,서울,현직원,2021. 04,돈 더럽게 아끼는 기업... 복지 다줄이고 연봉 인상률 애뉴얼 다줄임,개발직군 한정 사람들... 동료들이 굿~~ 일 잘하고 착하고 똑똑....,돈 더럽게 아끼는 기업... 복지 다줄이고 연봉 인상률 애뉴얼 다줄임,다른 기업들은 바보라서 개발자들 연봉 1000씩 2000씩 올려쥬는줄 아냐? 좋은기업일수록 인재를 놓치지 않는 법이다. 경영진은 딱 강동할인마트 운영이 맞는 역량,1점,1점,1점,4점,4점,1점,1
(주)티몬,영업/제휴,서울,전직원,2021. 04,대차게 벤처로 시작하여 상승세를 보여줬지만 쿠팡에 밀리기 시작하면서 시장흐름이 바뀌고 투자자들이 경영에 손을 쓰기 시작하면서 겉잡을수없이 우왕좌왕하는 회사로 변함,젊은 집단이여서 젊은 분위기에서 일할수 있음. 현재는 영어이름을 쓰면서 서로 상하체계를 없애기 위해서 노력하는 걸로 알고있음.,사람이 잘 나감. 그만큼 오래 일하기 어렵다는 회사이고 컨셉이 불분명해져서 현재 이도저도 아님. 그냥 이제는 인터넷쇼핑몰 하나 채널로만 자리매김할 뿐.,직원들이 원하는 바를 명확히 보고 해결해 나갔으면. 선장이 계속 바껴서 바뀔때마다 변화가 큼. 또 누구한테 팔리거 누가맡을지 미지수라 항시 불안함,2점,1점,1점,1점,1점,1점,1
